
Epoch 0, train loss: 422.2096, val loss: 1513.7500
Epoch 30, train loss: 314.6857, val loss: 698.5000
Epoch 0, train loss: 305.3156, val loss: 698.5000
Epoch 10, train loss: 314.6857, val loss: 698.5000
Epoch 20, train loss: 314.6857, val loss: 698.5000
Epoch 30, train loss: 314.6857, val loss: 698.5000
Epoch 0, train loss: 305.3156, val loss: 698.5000
Epoch 10, train loss: 314.6857, val loss: 698.5000
Epoch 20, train loss: 314.6857, val loss: 698.5000
Epoch 30, train loss: 314.6857, val loss: 698.5000
Epoch 0, train loss: 305.3156, val loss: 698.5000
Epoch 10, train loss: 314.6857, val loss: 698.5000
Epoch 20, train loss: 314.6857, val loss: 698.5000
Epoch 30, train loss: 314.6857, val loss: 698.5000
Inferred coeffs for Niger: [nan nan]
Epoch 0, train loss: 161.6204, val loss: 677.5000
Epoch 10, train loss: 195.9143, val loss: 677.5000
Epoch 20, train loss: 195.9143, val loss: 677.5000
Epoch 30, train loss: 195.9143, val loss: 677.5000
Epoch 0, train loss: 161.6204, val loss: 677.5000
Epoch 10, train loss: 195.9143, val loss: 677.5000
Epoch 20, train loss: 195.9143, val loss: 677.5000
Epoch 30, train loss: 195.9143, val loss: 677.5000
Epoch 0, train loss: 161.6204, val loss: 677.5000
Epoch 10, train loss: 195.9143, val loss: 677.5000
Epoch 20, train loss: 195.9143, val loss: 677.5000
Epoch 30, train loss: 195.9143, val loss: 677.5000
Epoch 0, train loss: 161.6204, val loss: 677.5000
Epoch 10, train loss: 195.9143, val loss: 677.5000
Epoch 20, train loss: 195.9143, val loss: 677.5000
Epoch 30, train loss: 195.9143, val loss: 677.5000
Inferred coeffs for Tunisia: [nan nan]
Epoch 0, train loss: 48.2421, val loss: 470.0000
Epoch 10, train loss: 32.5714, val loss: 470.0000
Epoch 20, train loss: 32.5714, val loss: 470.0000
Epoch 30, train loss: 32.5714, val loss: 470.0000
Epoch 0, train loss: 48.2421, val loss: 470.0000
Epoch 10, train loss: 32.5714, val loss: 470.0000
Epoch 20, train loss: 32.5714, val loss: 470.0000
Epoch 30, train loss: 32.5714, val loss: 470.0000
Epoch 0, train loss: 48.2421, val loss: 470.0000
Epoch 10, train loss: 32.5714, val loss: 470.0000
Epoch 20, train loss: 32.5714, val loss: 470.0000
Epoch 30, train loss: 32.5714, val loss: 470.0000
Epoch 0, train loss: 48.2421, val loss: 470.0000
Epoch 10, train loss: 32.5714, val loss: 470.0000
Epoch 20, train loss: 32.5714, val loss: 470.0000
Epoch 30, train loss: 32.5714, val loss: 470.0000
Inferred coeffs for Belgium: [nan nan]
Epoch 0, train loss: 94.5582, val loss: 403.5000
Epoch 10, train loss: 25.7714, val loss: 403.5000
Epoch 20, train loss: 25.7714, val loss: 403.5000
Epoch 30, train loss: 25.7714, val loss: 403.5000
Epoch 0, train loss: 94.5582, val loss: 403.5000
Epoch 10, train loss: 25.7714, val loss: 403.5000
Epoch 20, train loss: 25.7714, val loss: 403.5000
Epoch 30, train loss: 25.7714, val loss: 403.5000
Epoch 0, train loss: 94.5582, val loss: 403.5000
Epoch 10, train loss: 25.7714, val loss: 403.5000
Epoch 20, train loss: 25.7714, val loss: 403.5000
Epoch 30, train loss: 25.7714, val loss: 403.5000
Epoch 0, train loss: 94.5582, val loss: 403.5000
Epoch 10, train loss: 25.7714, val loss: 403.5000
Epoch 20, train loss: 25.7714, val loss: 403.5000
